#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B565AC
#Date Time: 2024-03-17 21:23:40.612.472.220
#Sample rate: 29994Hz
#Samples: 30000

Time (s),SPI MOSI,SPI MISO
0.5333066399999999,X,X
0.5333399799999999,X,X
0.53337332,X,X
0.53340666,X,X
0.53344,X,X
0.53347334,X,X
0.53350668,X,X
0.53354002,X,X
0.53357336,X,X
0.5336067,X,X
0.53364004,X,X
0.53367338,X,X
0.53370672,X,X
0.53374006,X,X
0.5337734,X,X
0.5338067399999999,X,X
0.5338400799999999,X,X
0.53387342,X,X
0.53390676,X,X
0.5339401,X,X
0.53397344,X,X
0.53400678,X,X
0.53404012,X,X
0.53407346,X,X
0.5341068,X,X
0.53414014,X,X
0.53417348,X,X
0.53420682,X,X
0.53424016,X,X
0.5342735,X,X
0.5343068399999999,X,X
0.5343401799999999,X,X
0.5343735199999999,X,X
0.53440686,X,X
0.5344402,X,X
0.53447354,X,X
0.53450688,X,X
0.53454022,X,X
0.53457356,X,X
0.5346069,X,X
0.53464024,X,X
0.53467358,X,X
0.53470692,X,X
0.53474026,X,X
0.5347736,X,X
0.53480694,X,X
0.5348402799999999,X,X
0.5348736199999999,X,X
0.53490696,X,X
0.5349403,X,X
0.53497364,X,X
0.53500698,X,X
0.53504032,X,X
0.53507366,X,X
0.535107,X,X
0.53514034,X,X
0.53517368,X,X
0.53520702,X,X
0.53524036,X,X
0.5352737,X,X
0.53530704,X,X
0.5353403799999999,X,X
0.5353737199999999,X,X
0.5354070599999999,X,X
0.5354404,X,X
0.53547374,X,X
0.53550708,X,X
0.53554042,X,X
0.53557376,X,X
0.5356071,X,X
0.53564044,X,X
0.53567378,X,X
0.53570712,X,X
0.53574046,X,X
0.5357738,X,X
0.53580714,X,X
0.53584048,X,X
0.5358738199999999,X,X
0.5359071599999999,X,X
0.5359405,X,X
0.53597384,X,X
0.53600718,X,X
0.53604052,X,X
0.53607386,X,X
0.5361072,X,X
0.53614054,X,X
0.53617388,X,X
0.53620722,X,X
0.53624056,X,X
0.5362739,X,X
0.53630724,X,X
0.53634058,X,X
0.5363739199999999,X,X
0.5364072599999999,X,X
0.5364405999999999,X,X
0.53647394,X,X
0.53650728,X,X
0.53654062,X,X
0.53657396,X,X
0.5366073,X,X
0.53664064,X,X
0.53667398,X,X
0.53670732,X,X
0.53674066,X,X
0.536774,X,X
0.53680734,X,X
0.53684068,X,X
0.53687402,X,X
0.5369073599999999,X,X
0.5369406999999999,X,X
0.53697404,X,X
0.53700738,X,X
0.53704072,X,X
0.53707406,X,X
0.5371074,X,X
0.53714074,X,X
0.53717408,X,X
0.53720742,X,X
0.53724076,X,X
0.5372741,X,X
0.53730744,X,X
0.53734078,X,X
0.53737412,X,X
0.5374074599999999,X,X
0.5374407999999999,X,X
0.5374741399999999,X,X
0.53750748,X,X
0.53754082,X,X
0.53757416,X,X
0.5376075,X,X
0.53764084,X,X
0.53767418,X,X
0.53770752,X,X
0.53774086,X,X
0.5377742,X,X
0.53780754,X,X
0.53784088,X,X
0.53787422,X,X
0.53790756,X,X
0.5379408999999999,X,X
0.5379742399999999,X,X
0.53800758,X,X
0.53804092,X,X
0.53807426,X,X
0.5381076,X,X
0.53814094,X,X
0.53817428,X,X
0.53820762,X,X
0.53824096,X,X
0.5382743,X,X
0.53830764,X,X
0.53834098,X,X
0.53837432,X,X
0.53840766,X,X
0.5384409999999999,X,X
0.5384743399999999,X,X
0.53850768,X,X
0.53854102,X,X
0.53857436,X,X
0.5386077,X,X
0.53864104,X,X
0.53867438,X,X
0.53870772,X,X
0.53874106,X,X
0.5387744,X,X
0.53880774,X,X
0.53884108,X,X
0.53887442,X,X
0.53890776,X,X
0.5389411,X,X
0.5389744399999999,X,X
0.5390077799999999,X,X
0.53904112,X,X
0.53907446,X,X
0.5391078,X,X
0.53914114,X,X
0.53917448,X,X
0.53920782,X,X
0.53924116,X,X
0.5392745,X,X
0.53930784,X,X
0.53934118,X,X
0.53937452,X,X
0.53940786,X,X
0.5394412,X,X
0.5394745399999999,X,X
0.5395078799999999,X,X
0.53954122,X,X
0.53957456,X,X
0.5396079,X,X
0.53964124,X,X
0.53967458,X,X
0.53970792,X,X
0.53974126,X,X
0.5397746,X,X
0.53980794,X,X
0.53984128,X,X
0.53987462,X,X
0.53990796,X,X
0.5399413,X,X
0.53997464,X,X
0.5400079799999999,X,X
0.5400413199999999,X,X
0.54007466,X,X
0.540108,X,X
0.54014134,X,X
0.54017468,X,X
0.54020802,X,X
0.54024136,X,X
0.5402747,X,X
0.54030804,X,X
0.54034138,X,X
0.54037472,X,X
0.54040806,X,X
0.5404414,X,X
0.54047474,X,X
0.5405080799999999,X,X
0.5405414199999999,X,X
0.54057476,X,X
0.5406081,X,X
0.54064144,X,X
0.54067478,X,X
0.54070812,X,X
0.54074146,X,X
0.5407748,X,X
0.54080814,X,X
0.54084148,X,X
0.54087482,X,X
0.54090816,X,X
0.5409415,X,X
0.54097484,X,X
0.5410081799999999,X,X
0.5410415199999999,X,X
0.5410748599999999,X,X
0.5411082,X,X
0.54114154,X,X
0.54117488,X,X
0.54120822,X,X
0.54124156,X,X
0.5412749,X,X
0.54130824,X,X
0.54134158,X,X
0.54137492,X,X
0.54140826,X,X
0.5414416,X,X
0.54147494,X,X
0.54150828,X,X
0.5415416199999999,X,X
0.5415749599999999,X,X
0.5416083,X,X
0.54164164,X,X
0.54167498,X,X
0.54170832,X,X
0.54174166,X,X
0.541775,X,X
0.54180834,X,X
0.54184168,X,X
0.54187502,X,X
0.54190836,X,X
0.5419417,X,X
0.54197504,X,X
0.54200838,X,X
0.5420417199999999,X,X
0.5420750599999999,X,X
0.5421083999999999,X,X
0.54214174,X,X
0.54217508,X,X
0.54220842,X,X
0.54224176,X,X
0.5422751,X,X
0.54230844,X,X
0.54234178,X,X
0.54237512,X,X
0.54240846,X,X
0.5424418,X,X
0.54247514,X,X
0.54250848,X,X
0.54254182,X,X
0.5425751599999999,X,X
0.5426084999999999,X,X
0.54264184,X,X
0.54267518,X,X
0.54270852,X,X
0.54274186,X,X
0.5427752,X,X
0.54280854,X,X
0.54284188,X,X
0.54287522,X,X
0.54290856,X,X
0.5429419,X,X
0.54297524,X,X
0.54300858,X,X
0.54304192,X,X
0.5430752599999999,X,X
0.5431085999999999,X,X
0.5431419399999999,X,X
0.54317528,X,X
0.54320862,X,X
0.54324196,X,X
0.5432753,X,X
0.54330864,X,X
0.54334198,X,X
0.54337532,X,X
0.54340866,X,X
0.543442,X,X
0.54347534,X,X
0.54350868,X,X
0.54354202,X,X
0.54357536,X,X
0.5436086999999999,X,X
0.5436420399999999,X,X
0.54367538,X,X
0.54370872,X,X
0.54374206,X,X
0.5437754,X,X
0.54380874,X,X
0.54384208,X,X
0.54387542,X,X
0.54390876,X,X
0.5439421,X,X
0.54397544,X,X
0.54400878,X,X
0.54404212,X,X
0.54407546,X,X
0.5441087999999999,X,X
0.5441421399999999,X,X
0.5441754799999999,X,X
0.54420882,X,X
0.54424216,X,X
0.5442755,X,X
0.54430884,X,X
0.54434218,X,X
0.54437552,X,X
0.54440886,X,X
0.5444422,X,X
0.54447554,X,X
0.54450888,X,X
0.54454222,X,X
0.54457556,X,X
0.5446089,X,X
0.5446422399999999,X,X
0.5446755799999999,X,X
0.54470892,X,X
0.54474226,X,X
0.5447756,X,X
0.54480894,X,X
0.54484228,X,X
0.54487562,X,X
0.54490896,X,X
0.5449423,X,X
0.54497564,X,X
0.54500898,X,X
0.54504232,X,X
0.54507566,X,X
0.545109,X,X
0.5451423399999999,X,X
0.5451756799999999,X,X
0.5452090199999999,X,X
0.54524236,X,X
0.5452757,X,X
0.54530904,X,X
0.54534238,X,X
0.54537572,X,X
0.54540906,X,X
0.5454424,X,X
0.54547574,X,X
0.54550908,X,X
0.54554242,X,X
0.54557576,X,X
0.5456091,X,X
0.54564244,X,X
0.5456757799999999,X,X
0.5457091199999999,X,X
0.54574246,X,X
0.5457758,X,X
0.54580914,X,X
0.54584248,X,X
0.54587582,X,X
0.54590916,X,X
0.5459425,X,X
0.54597584,X,X
0.54600918,X,X
0.54604252,X,X
0.54607586,X,X
0.5461092,X,X
0.54614254,X,X
0.5461758799999999,X,X
0.5462092199999999,X,X
0.54624256,X,X
0.5462759,X,X
0.54630924,X,X
0.54634258,X,X
0.54637592,X,X
0.54640926,X,X
0.5464426,X,X
0.54647594,X,X
0.54650928,X,X
0.54654262,X,X
0.54657596,X,X
0.5466093,X,X
0.54664264,X,X
0.54667598,X,X
0.5467093199999999,X,X
0.5467426599999999,X,X
0.546776,X,X
0.54680934,X,X
0.54684268,X,X
0.54687602,X,X
0.54690936,X,X
0.5469427,X,X
0.54697604,X,X
0.54700938,X,X
0.54704272,X,X
0.54707606,X,X
0.5471094,X,X
0.54714274,X,X
0.54717608,X,X
0.5472094199999999,X,X
0.5472427599999999,X,X
0.5472761,X,X
0.54730944,X,X
0.54734278,X,X
0.54737612,X,X
0.54740946,X,X
0.5474428,X,X
0.54747614,X,X
0.54750948,X,X
0.54754282,X,X
0.54757616,X,X
0.5476095,X,X
0.54764284,X,X
0.54767618,X,X
0.5477095199999999,X,X
0.5477428599999999,X,X
0.5477761999999999,X,X
0.54780954,X,X
0.54784288,X,X
0.54787622,X,X
0.54790956,X,X
0.5479429,X,X
0.54797624,X,X
0.54800958,X,X
0.54804292,X,X
0.54807626,X,X
0.5481096,X,X
0.54814294,X,X
0.54817628,X,X
0.54820962,X,X
0.5482429599999999,X,X
0.5482762999999999,X,X
0.54830964,X,X
0.54834298,X,X
0.54837632,X,X
0.54840966,X,X
0.548443,X,X
0.54847634,X,X
0.54850968,X,X
0.54854302,X,X
0.54857636,X,X
0.5486097,X,X
0.54864304,X,X
0.54867638,X,X
0.54870972,X,X
0.5487430599999999,X,X
0.5487763999999999,X,X
0.5488097399999999,X,X
0.54884308,X,X
0.54887642,X,X
0.54890976,X,X
0.5489431,X,X
0.54897644,X,X
0.54900978,X,X
0.54904312,X,X
0.54907646,X,X
0.5491098,X,X
0.54914314,X,X
0.54917648,X,X
0.54920982,X,X
0.54924316,X,X
0.5492764999999999,X,X
0.5493098399999999,X,X
0.54934318,X,X
0.54937652,X,X
0.54940986,X,X
0.5494432,X,X
0.54947654,X,X
0.54950988,X,X
0.54954322,X,X
0.54957656,X,X
0.5496099,X,X
0.54964324,X,X
0.54967658,X,X
0.54970992,X,X
0.54974326,X,X
0.5497765999999999,X,X
0.5498099399999999,X,X
0.5498432799999999,X,X
0.54987662,X,X
0.54990996,X,X
0.5499433,X,X
0.54997664,X,X
0.55000998,X,X
0.55004332,X,X
0.55007666,X,X
0.55011,X,X
0.55014334,X,X
0.55017668,X,X
0.55021002,X,X
0.55024336,X,X
0.5502767,X,X
0.5503100399999999,X,X
0.5503433799999999,X,X
0.55037672,X,X
0.55041006,X,X
0.5504434,X,X
0.55047674,X,X
0.55051008,X,X
0.55054342,X,X
0.55057676,X,X
0.5506101,X,X
0.55064344,X,X
0.55067678,X,X
0.55071012,X,X
0.55074346,X,X
0.5507768,X,X
0.5508101399999999,X,X
0.5508434799999999,X,X
0.5508768199999999,X,X
0.55091016,X,X
0.5509435,X,X
0.55097684,X,X
0.55101018,X,X
0.55104352,X,X
0.55107686,X,X
0.5511102,X,X
0.55114354,X,X
0.55117688,X,X
0.55121022,X,X
0.55124356,X,X
0.5512769,X,X
0.55131024,X,X
0.5513435799999999,X,X
0.5513769199999999,X,X
0.55141026,X,X
0.5514436,X,X
0.55147694,X,X
0.55151028,X,X
0.55154362,X,X
0.55157696,X,X
0.5516103,X,X
0.55164364,X,X
0.55167698,X,X
0.55171032,X,X
0.55174366,X,X
0.551777,X,X
0.55181034,X,X
0.5518436799999999,X,X
0.5518770199999999,X,X
0.5519103599999999,X,X
0.5519437,X,X
0.55197704,X,X
0.55201038,X,X
0.55204372,X,X
0.55207706,X,X
0.5521104,X,X
0.55214374,X,X
0.55217708,X,X
0.55221042,X,X
0.55224376,X,X
0.5522771,X,X
0.55231044,X,X
0.55234378,X,X
0.5523771199999999,X,X
0.5524104599999999,X,X
0.5524438,X,X
0.55247714,X,X
0.55251048,X,X
0.55254382,X,X
0.55257716,X,X
0.5526105,X,X
0.55264384,X,X
0.55267718,X,X
0.55271052,X,X
0.55274386,X,X
0.5527772,X,X
0.55281054,X,X
0.55284388,X,X
0.5528772199999999,X,X
0.5529105599999999,X,X
0.5529439,X,X
0.55297724,X,X
0.55301058,X,X
0.55304392,X,X
0.55307726,X,X
0.5531106,X,X
0.55314394,X,X
0.55317728,X,X
0.55321062,X,X
0.55324396,X,X
0.5532773,X,X
0.55331064,X,X
0.55334398,X,X
0.55337732,X,X
0.5534106599999999,X,X
0.5534439999999999,X,X
0.55347734,X,X
0.55351068,X,X
0.55354402,X,X
0.55357736,X,X
0.5536107,X,X
0.55364404,X,X
0.55367738,X,X
0.55371072,X,X
0.55374406,X,X
0.5537774,X,X
0.55381074,X,X
0.55384408,X,X
0.55387742,X,X
0.5539107599999999,X,X
0.5539440999999999,X,X
0.55397744,X,X
0.55401078,X,X
0.55404412,X,X
0.55407746,X,X
0.5541108,X,X
0.55414414,X,X
0.55417748,X,X
0.55421082,X,X
0.55424416,X,X
0.5542775,X,X
0.55431084,X,X
0.55434418,X,X
0.55437752,X,X
0.5544108599999999,X,X
0.5544441999999999,X,X
0.5544775399999999,X,X
0.55451088,X,X
0.55454422,X,X
0.55457756,X,X
0.5546109,X,X
0.55464424,X,X
0.55467758,X,X
0.55471092,X,X
0.55474426,X,X
0.5547776,X,X
0.55481094,X,X
0.55484428,X,X
0.55487762,X,X
0.55491096,X,X
0.5549442999999999,X,X
0.5549776399999999,X,X
0.55501098,X,X
0.55504432,X,X
0.55507766,X,X
0.555111,X,X
0.55514434,X,X
0.55517768,X,X
0.55521102,X,X
0.55524436,X,X
0.5552777,X,X
0.55531104,X,X
0.55534438,X,X
0.55537772,X,X
0.55541106,X,X
0.5554443999999999,X,X
0.5554777399999999,X,X
0.5555110799999999,X,X
0.55554442,X,X
0.55557776,X,X
0.5556111,X,X
0.55564444,X,X
0.55567778,X,X
0.55571112,X,X
0.55574446,X,X
0.5557778,X,X
0.55581114,X,X
0.55584448,X,X
0.55587782,X,X
0.55591116,X,X
0.5559445,X,X
0.5559778399999999,X,X
0.5560111799999999,X,X
0.55604452,X,X
0.55607786,X,X
0.5561112,X,X
0.55614454,X,X
0.55617788,X,X
0.55621122,X,X
0.55624456,X,X
0.5562779,X,X
0.55631124,X,X
0.55634458,X,X
0.55637792,X,X
0.55641126,X,X
0.5564446,X,X
0.5564779399999999,X,X
0.5565112799999999,X,X
0.5565446199999999,X,X
0.55657796,X,X
0.5566113,X,X
0.55664464,X,X
0.55667798,X,X
0.55671132,X,X
0.55674466,X,X
0.556778,X,X
0.55681134,X,X
0.55684468,X,X
0.55687802,X,X
0.55691136,X,X
0.5569447,X,X
0.55697804,X,X
0.5570113799999999,X,X
0.5570447199999999,X,X
0.55707806,X,X
0.5571114,X,X
0.55714474,X,X
0.55717808,X,X
0.55721142,X,X
0.55724476,X,X
0.5572781,X,X
0.55731144,X,X
0.55734478,X,X
0.55737812,X,X
0.55741146,X,X
0.5574448,X,X
0.55747814,X,X
0.5575114799999999,X,X
0.5575448199999999,X,X
0.5575781599999999,X,X
0.5576115,X,X
0.55764484,X,X
0.55767818,X,X
0.55771152,X,X
0.55774486,X,X
0.5577782,X,X
0.55781154,X,X
0.55784488,X,X
0.55787822,X,X
0.55791156,X,X
0.5579449,X,X
0.55797824,X,X
0.55801158,X,X
0.5580449199999999,X,X
0.5580782599999999,X,X
0.5581116,X,X
0.55814494,X,X
0.55817828,X,X
0.55821162,X,X
0.55824496,X,X
0.5582783,X,X
0.55831164,X,X
0.55834498,X,X
0.55837832,X,X
0.55841166,X,X
0.558445,X,X
0.55847834,X,X
0.55851168,X,X
0.5585450199999999,X,X
0.5585783599999999,X,X
0.5586116999999999,X,X
0.55864504,X,X
0.55867838,X,X
0.55871172,X,X
0.55874506,X,X
0.5587784,X,X
0.55881174,X,X
0.55884508,X,X
0.55887842,X,X
0.55891176,X,X
0.5589451,X,X
0.55897844,X,X
0.55901178,X,X
0.55904512,X,X
0.5590784599999999,X,X
0.5591117999999999,X,X
0.55914514,X,X
0.55917848,X,X
0.55921182,X,X
0.55924516,X,X
0.5592785,X,X
0.55931184,X,X
0.55934518,X,X
0.55937852,X,X
0.55941186,X,X
0.5594452,X,X
0.55947854,X,X
0.55951188,X,X
0.55954522,X,X
0.5595785599999999,X,X
0.5596118999999999,X,X
0.5596452399999999,X,X
0.55967858,X,X
0.55971192,X,X
0.55974526,X,X
0.5597786,X,X
0.55981194,X,X
0.55984528,X,X
0.55987862,X,X
0.55991196,X,X
0.5599453,X,X
0.55997864,X,X
0.56001198,X,X
0.56004532,X,X
0.56007866,X,X
0.5601119999999999,X,X
0.5601453399999999,X,X
0.56017868,X,X
0.56021202,X,X
0.56024536,X,X
0.5602787,X,X
0.56031204,X,X
0.56034538,X,X
0.56037872,X,X
0.56041206,X,X
0.5604454,X,X
0.56047874,X,X
0.56051208,X,X
0.56054542,X,X
0.56057876,X,X
0.5606120999999999,X,X
0.5606454399999999,X,X
0.56067878,X,X
0.56071212,X,X
0.56074546,X,X
0.5607788,X,X
0.56081214,X,X
0.56084548,X,X
0.56087882,X,X
0.56091216,X,X
0.5609455,X,X
0.56097884,X,X
0.56101218,X,X
0.56104552,X,X
0.56107886,X,X
0.5611121999999999,X,X
0.5611455399999999,X,X
0.5611788799999999,X,X
0.56121222,X,X
0.56124556,X,X
0.5612789,X,X
0.56131224,X,X
0.56134558,X,X
0.56137892,X,X
0.56141226,X,X
0.5614456,X,X
0.56147894,X,X
0.56151228,X,X
0.56154562,X,X
0.56157896,X,X
0.5616123,X,X
0.5616456399999999,X,X
0.5616789799999999,X,X
0.56171232,X,X
0.56174566,X,X
0.561779,X,X
0.56181234,X,X
0.56184568,X,X
0.56187902,X,X
0.56191236,X,X
0.5619457,X,X
0.56197904,X,X
0.56201238,X,X
0.56204572,X,X
0.56207906,X,X
0.5621124,X,X
0.5621457399999999,X,X
0.5621790799999999,X,X
0.5622124199999999,X,X
0.56224576,X,X
0.5622791,X,X
0.56231244,X,X
0.56234578,X,X
0.56237912,X,X
0.56241246,X,X
0.5624458,X,X
0.56247914,X,X
0.56251248,X,X
0.56254582,X,X
0.56257916,X,X
0.5626125,X,X
0.56264584,X,X
0.5626791799999999,X,X
0.5627125199999999,X,X
0.56274586,X,X
0.5627792,X,X
0.56281254,X,X
0.56284588,X,X
0.56287922,X,X
0.56291256,X,X
0.5629459,X,X
0.56297924,X,X
0.56301258,X,X
0.56304592,X,X
0.56307926,X,X
0.5631126,X,X
0.56314594,X,X
0.5631792799999999,X,X
0.5632126199999999,X,X
0.5632459599999999,X,X
0.5632793,X,X
0.56331264,X,X
0.56334598,X,X
0.56337932,X,X
0.56341266,X,X
0.563446,X,X
0.56347934,X,X
0.56351268,X,X
0.56354602,X,X
0.56357936,X,X
0.5636127,X,X
0.56364604,X,X
0.56367938,X,X
0.5637127199999999,X,X
0.5637460599999999,X,X
0.5637794,X,X
0.56381274,X,X
0.56384608,X,X
0.56387942,X,X
0.56391276,X,X
0.5639461,X,X
0.56397944,X,X
0.56401278,X,X
0.56404612,X,X
0.56407946,X,X
0.5641128,X,X
0.56414614,X,X
0.56417948,X,X
0.5642128199999999,X,X
0.5642461599999999,X,X
0.5642794999999999,X,X
0.56431284,X,X
0.56434618,X,X
0.56437952,X,X
0.56441286,X,X
0.5644462,X,X
0.56447954,X,X
0.56451288,X,X
0.56454622,X,X
0.56457956,X,X
0.5646129,X,X
0.56464624,X,X
0.56467958,X,X
0.56471292,X,X
0.5647462599999999,X,X
0.5647795999999999,X,X
0.56481294,X,X
0.56484628,X,X
0.56487962,X,X
0.56491296,X,X
0.5649463,X,X
0.56497964,X,X
0.56501298,X,X
0.56504632,X,X
0.56507966,X,X
0.565113,X,X
0.56514634,X,X
0.56517968,X,X
0.56521302,X,X
0.5652463599999999,X,X
0.5652796999999999,X,X
0.5653130399999999,X,X
0.56534638,X,X
0.56537972,X,X
0.56541306,X,X
0.5654464,X,X
0.56547974,X,X
0.56551308,X,X
0.56554642,X,X
0.56557976,X,X
0.5656131,X,X
0.56564644,X,X
0.56567978,X,X
0.56571312,X,X
0.56574646,X,X
0.5657797999999999,X,X
0.5658131399999999,X,X
0.56584648,X,X
0.56587982,X,X
0.56591316,X,X
0.5659465,X,X
0.56597984,X,X
0.56601318,X,X
0.56604652,X,X
0.56607986,X,X
0.5661132,X,X
0.56614654,X,X
0.56617988,X,X
0.56621322,X,X
0.56624656,X,X
0.5662798999999999,X,X
0.5663132399999999,X,X
0.5663465799999999,X,X
0.56637992,X,X
0.56641326,X,X
0.5664466,X,X
0.56647994,X,X
0.56651328,X,X
0.56654662,X,X
0.56657996,X,X
0.5666133,X,X
0.56664664,X,X
0.56667998,X,X
0.56671332,X,X
0.56674666,X,X
0.56678,X,X
0.5668133399999999,X,X
0.5668466799999999,X,X
0.56688002,X,X
0.56691336,X,X
0.5669467,X,X
0.56698004,X,X
0.56701338,X,X
0.56704672,X,X
0.56708006,X,X
0.5671134,X,X
0.56714674,X,X
0.56718008,X,X
0.56721342,X,X
0.56724676,X,X
0.5672801,X,X
0.5673134399999999,X,X
0.5673467799999999,X,X
0.56738012,X,X
0.56741346,X,X
0.5674468,X,X
0.56748014,X,X
0.56751348,X,X
0.56754682,X,X
0.56758016,X,X
0.5676135,X,X
0.56764684,X,X
0.56768018,X,X
0.56771352,X,X
0.56774686,X,X
0.5677802,X,X
0.5678135399999999,X,X
0.5678468799999999,X,X
0.5678802199999999,X,X
0.56791356,X,X
0.5679469,X,X
0.56798024,X,X
0.56801358,X,X
0.56804692,X,X
0.56808026,X,X
0.5681136,X,X
0.56814694,X,X
0.56818028,X,X
0.56821362,X,X
0.56824696,X,X
0.5682803,X,X
0.56831364,X,X
0.5683469799999999,X,X
0.5683803199999999,X,X
0.56841366,X,X
0.568447,X,X
0.56848034,X,X
0.56851368,X,X
0.56854702,X,X
0.56858036,X,X
0.5686137,X,X
0.56864704,X,X
0.56868038,X,X
0.56871372,X,X
0.56874706,X,X
0.5687804,X,X
0.56881374,X,X
0.5688470799999999,X,X
0.5688804199999999,X,X
0.5689137599999999,X,X
0.5689471,X,X
0.56898044,X,X
0.56901378,X,X
0.56904712,X,X
0.56908046,X,X
0.5691138,X,X
0.56914714,X,X
0.56918048,X,X
0.56921382,X,X
0.56924716,X,X
0.5692805,X,X
0.56931384,X,X
0.56934718,X,X
0.5693805199999999,X,X
0.5694138599999999,X,X
0.5694472,X,X
0.56948054,X,X
0.56951388,X,X
0.56954722,X,X
0.56958056,X,X
0.5696139,X,X
0.56964724,X,X
0.56968058,X,X
0.56971392,X,X
0.56974726,X,X
0.5697806,X,X
0.56981394,X,X
0.56984728,X,X
0.5698806199999999,X,X
0.5699139599999999,X,X
0.5699472999999999,X,X
0.56998064,X,X
0.57001398,X,X
0.57004732,X,X
0.57008066,X,X
0.570114,X,X
0.57014734,X,X
0.57018068,X,X
0.57021402,X,X
0.57024736,X,X
0.5702807,X,X
0.57031404,X,X
0.57034738,X,X
0.57038072,X,X
0.5704140599999999,X,X
0.5704473999999999,X,X
0.57048074,X,X
0.57051408,X,X
0.57054742,X,X
0.57058076,X,X
0.5706141,X,X
0.57064744,X,X
0.57068078,X,X
0.57071412,X,X
0.57074746,X,X
0.5707808,X,X
0.57081414,X,X
0.57084748,X,X
0.57088082,X,X
0.5709141599999999,X,X
0.5709474999999999,X,X
0.5709808399999999,X,X
0.57101418,X,X
0.57104752,X,X
0.57108086,X,X
0.5711142,X,X
0.57114754,X,X
0.57118088,X,X
0.57121422,X,X
0.57124756,X,X
0.5712809,X,X
0.57131424,X,X
0.57134758,X,X
0.57138092,X,X
0.57141426,X,X
0.5714475999999999,X,X
0.5714809399999999,X,X
0.57151428,X,X
0.57154762,X,X
0.57158096,X,X
0.5716143,X,X
0.57164764,X,X
0.57168098,X,X
0.57171432,X,X
0.57174766,X,X
0.571781,X,X
0.57181434,X,X
0.57184768,X,X
0.57188102,X,X
0.57191436,X,X
0.5719476999999999,X,X
0.5719810399999999,X,X
0.5720143799999999,X,X
0.57204772,X,X
0.57208106,X,X
0.5721144,X,X
0.57214774,X,X
0.57218108,X,X
0.57221442,X,X
0.57224776,X,X
0.5722811,X,X
0.57231444,X,X
0.57234778,X,X
0.57238112,X,X
0.57241446,X,X
0.5724478,X,X
0.5724811399999999,X,X
0.5725144799999999,X,X
0.57254782,X,X
0.57258116,X,X
0.5726145,X,X
0.57264784,X,X
0.57268118,X,X
0.57271452,X,X
0.57274786,X,X
0.5727812,X,X
0.57281454,X,X
0.57284788,X,X
0.57288122,X,X
0.57291456,X,X
0.5729479,X,X
0.5729812399999999,X,X
0.5730145799999999,X,X
0.5730479199999999,X,X
0.57308126,X,X
0.5731146,X,X
0.57314794,X,X
0.57318128,X,X
0.57321462,X,X
0.57324796,X,X
0.5732813,X,X
0.57331464,X,X
0.57334798,X,X
0.57338132,X,X
0.57341466,X,X
0.573448,X,X
0.57348134,X,X
0.5735146799999999,X,X
0.5735480199999999,X,X
0.57358136,X,X
0.5736147,X,X
0.57364804,X,X
0.57368138,X,X
0.57371472,X,X
0.57374806,X,X
0.5737814,X,X
0.57381474,X,X
0.57384808,X,X
0.57388142,X,X
0.57391476,X,X
0.5739481,X,X
0.57398144,X,X
0.5740147799999999,X,X
0.5740481199999999,X,X
0.57408146,X,X
0.5741148,X,X
0.57414814,X,X
0.57418148,X,X
0.57421482,X,X
0.57424816,X,X
0.5742815,X,X
0.57431484,X,X
0.57434818,X,X
0.57438152,X,X
0.57441486,X,X
0.5744482,X,X
0.57448154,X,X
0.57451488,X,X
0.5745482199999999,X,X
0.5745815599999999,X,X
0.5746149,X,X
0.57464824,X,X
0.57468158,X,X
0.57471492,X,X
0.57474826,X,X
0.5747816,X,X
0.57481494,X,X
0.57484828,X,X
0.57488162,X,X
0.57491496,X,X
0.5749483,X,X
0.57498164,X,X
0.57501498,X,X
0.5750483199999999,X,X
0.5750816599999999,X,X
0.575115,X,X
0.57514834,X,X
0.57518168,X,X
0.57521502,X,X
0.57524836,X,X
0.5752817,X,X
0.57531504,X,X
0.57534838,X,X
0.57538172,X,X
0.57541506,X,X
0.5754484,X,X
0.57548174,X,X
0.57551508,X,X
0.5755484199999999,X,X
0.5755817599999999,X,X
0.5756150999999999,X,X
0.57564844,X,X
0.57568178,X,X
0.57571512,X,X
0.57574846,X,X
0.5757818,X,X
0.57581514,X,X
0.57584848,X,X
0.57588182,X,X
0.57591516,X,X
0.5759485,X,X
0.57598184,X,X
0.57601518,X,X
0.57604852,X,X
0.5760818599999999,X,X
0.5761151999999999,X,X
0.57614854,X,X
0.57618188,X,X
0.57621522,X,X
0.57624856,X,X
0.5762819,X,X
0.57631524,X,X
0.57634858,X,X
0.57638192,X,X
0.57641526,X,X
0.5764486,X,X
0.57648194,X,X
0.57651528,X,X
0.57654862,X,X
0.5765819599999999,X,X
0.5766152999999999,X,X
0.5766486399999999,X,X
0.57668198,X,X
0.57671532,X,X
0.57674866,X,X
0.576782,X,X
0.57681534,X,X
0.57684868,X,X
0.57688202,X,X
0.57691536,X,X
0.5769487,X,X
0.57698204,X,X
0.57701538,X,X
0.57704872,X,X
0.57708206,X,X
0.5771153999999999,X,X
0.5771487399999999,X,X
0.57718208,X,X
0.57721542,X,X
0.57724876,X,X
0.5772821,X,X
0.57731544,X,X
0.57734878,X,X
0.57738212,X,X
0.57741546,X,X
0.5774488,X,X
0.57748214,X,X
0.57751548,X,X
0.57754882,X,X
